id,U[m/s],SigmaU[m/s],Alpha,Hs[m],Tp[s],Density[kg/m3],Yaw[deg],Ch 8 Electrical power [W] Mean,Ch 17 Tower base moment Mx[kNm] SeqM3,Ch 18 Tower base moment My[kNm] SeqM3,Ch 19 Tower base moment Mz[kNm] SeqM3,Ch 23 Tower top moment Mx[kNm] SeqM3,Ch 24 Tower top moment My[kNm] SeqM3,Ch 25 Tower top moment Mz[kNm] SeqM3,Ch 27 Blade1 root moment Mx[kNm] SeqM10,Ch 28 Blade1 root moment My[kNm] SeqM10,Ch 29 Blade1 root moment Mz[kNm] SeqM10,Ch 30 Blade2 root moment Mx[kNm] SeqM10,Ch 31 Blade2 root moment My[kNm] SeqM10,Ch 32 Blade2 root moment Mz[kNm] SeqM10,Ch 33 Blade3 root moment Mx[kNm] SeqM10,Ch 34 Blade3 root moment My[kNm] SeqM10,Ch 35 Blade3 root moment Mz[kNm] SeqM10
4593,10.92273884,1.473901225,0.183084784,2.029577854,8.478586413,1.201622367,-8.05719471,1.40E+07,1.39E+05,5.89E+04,7.31E+04,8.12E+04,9.98E+03,7.07E+04,3.32E+04,5.86E+04,1.16E+03,3.57E+04,5.85E+04,1.17E+03,3.73E+04,5.85E+04,1.16E+03
4594,7.928393361,1.339852494,0.297270599,2.074798243,9.711615529,1.211940765,-6.292489052,6.57E+06,1.21E+05,4.93E+04,5.55E+04,5.88E+04,6.68E+03,5.45E+04,2.63E+04,5.71E+04,8.37E+02,2.66E+04,5.72E+04,8.19E+02,2.61E+04,5.71E+04,8.18E+02
4595,14.9429375,2.270841116,0.090306099,3.091132944,10.20790931,1.221726298,-4.527783394,1.50E+07,2.00E+05,1.25E+05,1.12E+05,1.22E+05,1.55E+04,1.12E+05,5.12E+04,6.14E+04,9.49E+02,5.22E+04,6.19E+04,9.36E+02,5.11E+04,6.25E+04,8.95E+02
4596,6.472361627,1.076113301,0.031697597,2.565505949,12.30955369,1.231386781,-2.763077736,3.73E+06,1.24E+05,4.20E+04,4.08E+04,4.91E+04,5.00E+03,4.05E+04,1.69E+04,5.35E+04,6.01E+02,1.56E+04,5.37E+04,5.95E+02,1.67E+04,5.36E+04,6.02E+02
4597,12.68696968,1.898053499,0.15275738,3.563155075,15.01890498,1.241294265,-0.998372078,1.50E+07,1.80E+05,1.15E+05,9.39E+04,1.10E+05,1.43E+04,9.07E+04,4.04E+04,6.07E+04,1.05E+03,4.05E+04,6.11E+04,1.02E+03,5.00E+04,6.08E+04,1.06E+03
4598,9.379657278,1.80582838,0.193607093,3.992697425,6.975376318,1.25189364,0.76633358,1.04E+07,2.21E+05,7.84E+04,8.65E+04,9.44E+04,1.21E+04,8.43E+04,3.89E+04,5.85E+04,1.08E+03,3.93E+04,5.88E+04,1.08E+03,3.90E+04,5.89E+04,1.07E+03
4599,18.72251382,2.218646212,0.287635885,2.379534902,5.352453159,1.263878822,2.531042099,1.50E+07,2.18E+05,1.50E+05,1.19E+05,1.31E+05,1.66E+04,1.15E+05,6.32E+04,6.24E+04,8.43E+02,6.15E+04,6.32E+04,8.58E+02,6.53E+04,6.33E+04,8.67E+02
4600,5.707477643,1.068864195,-0.253777424,1.570967078,6.876745318,1.278683186,4.295747757,2.96E+06,1.35E+05,3.90E+04,4.08E+04,4.34E+04,4.99E+03,4.01E+04,2.37E+04,5.35E+04,5.77E+02,2.60E+04,5.36E+04,5.76E+02,2.38E+04,5.34E+04,5.74E+02
4601,11.76587523,1.884177164,0.067340635,2.505383036,7.573325001,1.30087769,6.060453415,1.47E+07,1.89E+05,1.02E+05,1.02E+05,9.99E+04,1.43E+04,9.83E+04,4.28E+04,5.96E+04,1.13E+03,3.62E+04,5.93E+04,1.14E+03,3.60E+04,5.98E+04,1.14E+03
4602,8.648690917,1.261424986,0.082724521,2.502688504,8.5219629,1.120464087,7.825159073,7.46E+06,1.14E+05,4.49E+04,5.22E+04,5.25E+04,6.60E+03,5.12E+04,2.11E+04,5.56E+04,8.27E+02,2.24E+04,5.56E+04,8.17E+02,1.81E+04,5.58E+04,8.28E+02
4603,16.48114502,2.261276857,0.179423407,3.608347255,8.936196377,1.159530163,9.589864731,1.50E+07,2.04E+05,1.60E+05,1.11E+05,1.16E+05,1.61E+04,1.07E+05,4.76E+04,6.10E+04,8.86E+02,4.78E+04,6.23E+04,9.00E+02,5.17E+04,6.07E+04,9.12E+02
4604,7.207219318,1.48840674,0.220576877,3.108720384,10.35683272,1.177709579,11.35457039,4.47E+06,1.78E+05,6.44E+04,6.14E+04,6.33E+04,8.13E+03,6.03E+04,2.56E+04,5.53E+04,6.73E+02,2.57E+04,5.52E+04,6.67E+02,2.76E+04,5.52E+04,6.72E+02
4605,13.72391737,1.859914436,0.03723261,4.66598072,11.31997754,1.191125274,13.11927605,1.50E+07,1.57E+05,1.11E+05,9.39E+04,9.68E+04,1.39E+04,9.02E+04,3.86E+04,5.96E+04,9.74E+02,3.80E+04,5.97E+04,9.82E+02,3.02E+04,5.96E+04,9.83E+02
4606,10.1331305,1.64748886,0.056594664,0.744622265,6.134737638,1.202446461,14.8839817,1.24E+07,1.38E+05,7.03E+04,9.75E+04,9.35E+04,1.23E+04,9.31E+04,3.22E+04,5.85E+04,1.16E+03,3.35E+04,5.86E+04,1.15E+03,2.88E+04,5.89E+04,1.15E+03
4607,24.49378808,3.457268988,0.190829441,3.034320478,8.124763889,1.212706566,-13.24750614,1.50E+07,3.40E+05,2.48E+05,1.74E+05,1.91E+05,2.44E+04,1.68E+05,9.65E+04,6.90E+04,1.34E+03,9.54E+04,6.81E+04,1.24E+03,9.76E+04,6.80E+04,1.50E+03
4608,4.017299795,0.725897024,0.146844563,1.460857784,11.43246966,1.222469091,-11.48280048,7.02E+05,7.16E+04,2.17E+04,2.65E+04,3.56E+04,2.78E+03,2.60E+04,1.30E+04,5.40E+04,3.77E+02,1.27E+04,5.40E+04,3.77E+02,1.28E+04,5.38E+04,3.80E+02
4609,10.1692183,1.559207492,0.228893045,2.396322148,5.585191178,1.232135296,-9.718094826,1.23E+07,1.58E+05,7.74E+04,7.86E+04,9.07E+04,1.08E+04,7.63E+04,3.68E+04,5.90E+04,1.13E+03,3.36E+04,5.90E+04,1.13E+03,3.71E+04,5.89E+04,1.14E+03
4610,7.2412213,1.431145012,-0.080042197,2.412527482,7.240480483,1.242078304,-7.953388691,5.42E+06,1.49E+05,5.40E+04,5.16E+04,5.71E+04,6.19E+03,5.06E+04,2.15E+04,5.42E+04,7.99E+02,2.12E+04,5.41E+04,7.86E+02,2.25E+04,5.43E+04,7.69E+02
4611,13.77629835,1.823249663,0.107709477,3.396471716,8.00963402,1.252754688,-6.18868351,1.50E+07,1.95E+05,1.14E+05,9.52E+04,1.02E+05,1.37E+04,9.21E+04,3.96E+04,5.97E+04,9.32E+02,4.06E+04,5.98E+04,9.52E+02,3.84E+04,5.95E+04,1.00E+03
4612,5.744309274,1.143818705,0.072085604,3.063532499,9.337101128,1.264890194,-4.423976898,2.73E+06,1.33E+05,3.77E+04,4.51E+04,4.91E+04,5.18E+03,4.44E+04,1.91E+04,5.41E+04,5.65E+02,1.87E+04,5.39E+04,5.68E+02,1.91E+04,5.40E+04,5.66E+02
4613,11.80707942,2.010359331,0.177183096,1.146141206,5.557842018,1.280022144,-2.65927124,1.50E+07,2.18E+05,9.28E+04,1.00E+05,1.19E+05,1.39E+04,9.69E+04,4.45E+04,6.15E+04,1.15E+03,4.46E+04,6.14E+04,1.12E+03,4.60E+04,6.08E+04,1.12E+03
4614,8.682627741,1.347741581,0.259723129,1.585579139,7.518814555,1.303311944,-0.894564629,8.69E+06,1.17E+05,5.71E+04,6.26E+04,6.94E+04,8.18E+03,6.12E+04,3.41E+04,5.72E+04,9.71E+02,3.41E+04,5.70E+04,9.60E+02,3.40E+04,5.72E+04,9.64E+02
4615,16.56546594,2.346380969,0.09758214,2.753954126,8.141646564,1.1263026,0.870141029,1.50E+07,2.05E+05,1.29E+05,1.14E+05,1.18E+05,1.59E+04,1.10E+05,4.90E+04,6.14E+04,9.38E+02,4.49E+04,6.22E+04,9.30E+02,4.68E+04,6.19E+04,9.16E+02
4616,4.928376237,1.690865434,-0.023470661,1.9125597,9.758028845,1.161239386,2.634845734,2.03E+06,1.93E+05,6.75E+04,7.29E+04,7.43E+04,8.60E+03,7.18E+04,2.68E+04,5.47E+04,5.18E+02,2.66E+04,5.49E+04,5.20E+02,2.62E+04,5.49E+04,5.20E+02
4617,10.96090777,1.18921372,0.135158765,2.831201142,10.23563674,1.178856969,4.399551392,1.43E+07,1.19E+05,5.50E+04,6.17E+04,6.48E+04,9.46E+03,5.84E+04,2.78E+04,5.79E+04,1.12E+03,2.86E+04,5.78E+04,1.11E+03,2.71E+04,5.79E+04,1.11E+03
4618,7.962084858,1.274383227,0.180994445,2.876379192,11.57592332,1.192052364,6.164258957,6.05E+06,1.23E+05,5.78E+04,5.16E+04,5.77E+04,6.93E+03,5.07E+04,2.61E+04,5.68E+04,7.57E+02,2.64E+04,5.68E+04,7.60E+02,2.71E+04,5.68E+04,7.61E+02
4619,15.00635095,2.185125645,0.262838038,4.013308658,12.34717042,1.203264475,7.928964615,1.50E+07,1.97E+05,1.19E+05,1.21E+05,1.17E+05,1.68E+04,1.17E+05,5.61E+04,6.26E+04,9.30E+02,5.79E+04,6.24E+04,9.09E+02,5.68E+04,6.23E+04,9.31E+02
4620,6.507330392,0.988006261,-0.055670432,0.886341437,4.221888983,1.213469505,9.693670273,3.54E+06,9.88E+04,3.80E+04,3.69E+04,3.58E+04,4.42E+03,3.50E+04,1.55E+04,5.46E+04,5.74E+02,1.59E+04,5.45E+04,5.68E+02,1.55E+04,5.44E+04,5.69E+02
4621,12.73261398,1.832581906,0.114829047,2.037579191,5.904715072,1.223211408,11.45837593,1.50E+07,1.86E+05,1.09E+05,9.69E+04,9.65E+04,1.39E+04,9.34E+04,4.09E+04,6.01E+04,1.03E+03,4.39E+04,5.97E+04,1.03E+03,4.28E+04,6.02E+04,1.05E+03
4622,9.414376703,1.664788912,0.134664419,2.090843421,7.053875444,1.232885242,13.22308159,1.01E+07,1.63E+05,7.24E+04,7.94E+04,8.33E+04,1.06E+04,7.49E+04,3.91E+04,5.95E+04,1.07E+03,3.25E+04,5.90E+04,1.03E+03,3.37E+04,5.95E+04,1.04E+03
4623,18.86167721,2.361052912,0.214018721,3.358874112,7.603708595,1.242866635,14.98778725,1.50E+07,2.17E+05,1.35E+05,1.20E+05,1.16E+05,1.69E+04,1.17E+05,5.20E+04,6.21E+04,8.81E+02,4.72E+04,6.12E+04,8.76E+02,4.90E+04,6.23E+04,9.31E+02
4624,4.488713579,1.012520112,0.607871449,2.228853759,9.016851217,1.253623962,-14.90229988,1.33E+06,1.16E+05,3.74E+04,3.85E+04,4.41E+04,4.40E+03,3.78E+04,2.46E+04,5.40E+04,4.75E+02,2.55E+04,5.41E+04,4.73E+02,2.65E+04,5.42E+04,4.81E+02
4625,10.55947576,1.885935858,-0.132513006,3.185826912,9.509267469,1.265918136,-13.13759422,1.38E+07,1.76E+05,9.42E+04,1.00E+05,1.06E+05,1.43E+04,9.75E+04,4.19E+04,5.72E+04,1.24E+03,4.06E+04,5.66E+04,1.24E+03,3.96E+04,5.67E+04,1.25E+03
4626,7.602439031,1.015980097,-0.018375195,3.419037664,10.71610864,1.281401873,-11.37288857,6.05E+06,1.05E+05,3.77E+04,4.32E+04,4.81E+04,5.01E+03,4.23E+04,1.85E+04,5.50E+04,7.64E+02,1.88E+04,5.50E+04,7.50E+02,1.86E+04,5.51E+04,7.62E+02
4627,14.36179197,1.96807891,0.129544645,1.678273221,7.11026451,1.305947423,-9.608182907,1.50E+07,2.08E+05,1.23E+05,9.52E+04,1.15E+05,1.36E+04,9.19E+04,4.63E+04,6.06E+04,9.44E+02,4.60E+04,6.07E+04,9.57E+02,4.38E+04,6.03E+04,9.60E+02
4628,6.130692102,1.268166268,0.114545875,1.462220107,9.271143434,1.131041765,-7.843476295,2.83E+06,1.61E+05,5.19E+04,4.70E+04,5.31E+04,6.10E+03,4.62E+04,2.08E+04,5.42E+04,5.47E+02,1.75E+04,5.40E+04,5.54E+02,1.80E+04,5.41E+04,5.52E+02
4629,12.25794487,1.61790349,0.202346954,2.42235647,10.00721709,1.162877202,-6.078769684,1.50E+07,1.68E+05,8.41E+04,8.18E+04,9.13E+04,1.14E+04,7.91E+04,3.75E+04,5.96E+04,1.04E+03,3.75E+04,5.93E+04,1.05E+03,4.35E+04,5.92E+04,1.03E+03
4630,9.046383412,1.460928696,-0.082894411,2.416147599,11.8283619,1.179980636,-4.314064026,9.26E+06,1.33E+05,5.02E+04,6.89E+04,8.02E+04,9.23E+03,6.74E+04,3.20E+04,5.58E+04,9.59E+02,3.37E+04,5.56E+04,9.65E+02,3.08E+04,5.57E+04,9.54E+02
4631,17.56973342,2.551388093,0.124735308,3.583253681,6.429198498,1.192968369,-2.549358368,1.50E+07,2.48E+05,1.54E+05,1.23E+05,1.44E+05,1.69E+04,1.18E+05,5.60E+04,6.36E+04,9.18E+02,5.63E+04,6.33E+04,9.03E+02,5.73E+04,6.28E+04,8.96E+02
4632,5.344951505,0.96020238,0.03310672,2.739513266,8.056273108,1.204076767,-0.78465271,2.19E+06,1.41E+05,3.90E+04,4.15E+04,4.13E+04,5.00E+03,4.09E+04,1.54E+04,5.41E+04,5.02E+02,1.49E+04,5.41E+04,5.05E+02,1.56E+04,5.41E+04,4.95E+02
4633,11.37585363,1.762383013,0.158400923,3.871755718,8.995904818,1.214229822,0.980053902,1.45E+07,1.77E+05,7.76E+04,9.26E+04,9.56E+04,1.30E+04,8.93E+04,4.06E+04,6.09E+04,1.16E+03,4.05E+04,6.07E+04,1.17E+03,4.12E+04,6.06E+04,1.18E+03
4634,8.321667804,1.704529654,0.21990592,1.249379423,6.31808545,1.223953366,2.744760513,8.09E+06,1.35E+05,6.22E+04,7.26E+04,7.65E+04,8.69E+03,7.09E+04,3.13E+04,5.63E+04,9.31E+02,3.23E+04,5.61E+04,9.29E+02,3.14E+04,5.62E+04,9.38E+02
4635,15.73012971,1.912699651,0.066806815,2.452992886,7.232283197,1.233637094,4.509466171,1.50E+07,1.63E+05,1.01E+05,9.41E+04,9.81E+04,1.31E+04,9.05E+04,4.09E+04,5.96E+04,8.26E+02,3.79E+04,5.99E+04,8.51E+02,3.98E+04,5.96E+04,8.57E+02
4636,6.876796128,1.195550927,-0.00139651,1.930451271,8.556941885,1.243659377,6.274171829,4.20E+06,1.56E+05,5.36E+04,5.13E+04,4.82E+04,6.32E+03,5.05E+04,1.60E+04,5.38E+04,6.53E+02,2.09E+04,5.38E+04,6.62E+02,1.67E+04,5.38E+04,6.57E+02
4637,13.2364059,2.042762528,0.136252466,2.881919644,9.038583871,1.254502058,8.038877487,1.50E+07,2.11E+05,1.12E+05,1.06E+05,1.12E+05,1.54E+04,1.02E+05,4.90E+04,6.11E+04,1.02E+03,4.85E+04,6.13E+04,1.05E+03,4.91E+04,6.10E+04,1.05E+03
4638,9.788114581,1.384518905,0.161643374,2.853219833,10.10349865,1.266963601,9.803583145,1.22E+07,1.21E+05,5.19E+04,7.07E+04,7.08E+04,9.81E+03,6.85E+04,3.13E+04,5.85E+04,1.12E+03,3.23E+04,5.83E+04,1.11E+03,3.12E+04,5.83E+04,1.12E+03
4639,20.76727323,2.715415625,0.236466813,4.300642948,10.26962331,1.282825828,11.5682888,1.50E+07,2.39E+05,2.22E+05,1.48E+05,1.48E+05,2.08E+04,1.43E+05,5.95E+04,6.46E+04,9.19E+02,6.10E+04,6.62E+04,9.94E+02,6.29E+04,6.51E+04,9.39E+02
4640,4.2576788,1.18253649,-0.231948915,3.4090656,13.11903914,1.308829069,13.33299446,1.24E+06,1.43E+05,4.20E+04,5.35E+04,5.16E+04,5.61E+03,5.26E+04,2.20E+04,5.41E+04,4.57E+02,2.21E+04,5.43E+04,4.62E+02,2.21E+04,5.40E+04,4.51E+02
4641,10.36308328,1.508812598,0.073685525,1.521125631,9.92013324,1.13506186,-14.79849339,1.18E+07,1.64E+05,5.39E+04,7.12E+04,8.31E+04,1.12E+04,6.92E+04,2.96E+04,5.82E+04,1.08E+03,2.86E+04,5.80E+04,1.10E+03,2.73E+04,5.78E+04,1.09E+03
4642,7.422125139,1.363195242,0.096470752,1.694673232,5.589846673,1.164450884,-13.03378773,5.15E+06,1.68E+05,4.53E+04,4.79E+04,5.45E+04,1.03E+04,4.69E+04,2.24E+04,5.43E+04,7.21E+02,2.17E+04,5.47E+04,7.22E+02,3.14E+04,5.44E+04,7.41E+02
4643,14.0626199,2.383631592,0.186903461,2.696655766,6.720281765,1.18108201,-11.26908207,1.50E+07,2.18E+05,1.41E+05,1.12E+05,1.37E+05,1.64E+04,1.12E+05,5.57E+04,6.29E+04,1.03E+03,5.68E+04,6.28E+04,1.00E+03,5.71E+04,6.31E+04,1.00E+03
4644,5.938901949,0.787009982,0.309867797,2.191445803,7.893910289,1.193873644,-9.504375458,2.64E+06,9.52E+04,2.96E+04,2.94E+04,3.48E+04,3.38E+03,2.90E+04,1.87E+04,5.43E+04,5.20E+02,1.77E+04,5.43E+04,5.24E+02,1.83E+04,5.44E+04,5.20E+02
4645,12.02981921,1.70988831,0.04954744,3.124394979,8.485766994,1.204883456,-7.739670277,1.49E+07,1.75E+05,7.98E+04,8.41E+04,9.85E+04,1.15E+04,8.12E+04,3.33E+04,5.95E+04,1.09E+03,3.44E+04,5.96E+04,1.08E+03,3.42E+04,5.93E+04,1.07E+03
4646,8.864067054,1.543500782,0.064752035,3.205012168,9.509573896,1.214987636,-5.974964142,9.10E+06,1.34E+05,5.55E+04,6.76E+04,7.89E+04,8.41E+03,6.59E+04,2.77E+04,5.55E+04,9.91E+02,3.26E+04,5.55E+04,9.95E+02,2.73E+04,5.55E+04,9.86E+02
4647,17.04124608,2.099473879,0.170976343,4.696247157,10.20605735,1.224695086,-4.210258484,1.50E+07,1.95E+05,1.31E+05,1.03E+05,1.14E+05,1.53E+04,9.90E+04,5.43E+04,6.23E+04,8.26E+02,5.34E+04,6.20E+04,8.52E+02,5.54E+04,6.15E+04,8.31E+02
4648,5.139134889,1.034366246,0.195936525,1.12576067,8.008981171,1.234390855,-2.445552826,1.78E+06,1.42E+05,3.29E+04,3.89E+04,4.44E+04,4.74E+03,3.79E+04,1.57E+04,5.43E+04,4.94E+02,1.87E+04,5.43E+04,4.96E+02,1.76E+04,5.45E+04,5.05E+02
4649,11.16653019,1.85862977,0.285345426,2.114781057,8.763724681,1.244456887,-0.680846214,1.46E+07,1.79E+05,7.74E+04,9.31E+04,1.06E+05,1.33E+04,9.00E+04,4.60E+04,6.19E+04,1.13E+03,5.23E+04,6.17E+04,1.11E+03,5.11E+04,6.17E+04,1.13E+03
4650,8.141793171,1.241281791,-0.181069444,2.147693281,10.03296267,1.255389452,1.083860397,8.03E+06,1.17E+05,4.78E+04,5.05E+04,5.65E+04,6.97E+03,4.93E+04,2.73E+04,5.38E+04,9.04E+02,2.81E+04,5.39E+04,9.09E+02,3.67E+04,5.39E+04,9.10E+02
4651,15.35669875,2.169971399,0.100292948,3.183001702,10.5600706,1.268027902,2.848566055,1.50E+07,1.99E+05,1.30E+05,1.20E+05,1.23E+05,1.64E+04,1.16E+05,4.55E+04,6.26E+04,9.07E+02,4.35E+04,6.26E+04,9.05E+02,4.72E+04,6.23E+04,8.80E+02
4652,6.692818629,1.496655954,0.046024108,2.645361622,13.08628065,1.284298301,4.613271713,4.51E+06,1.72E+05,5.59E+04,5.99E+04,6.13E+04,7.36E+03,5.89E+04,2.80E+04,5.52E+04,6.87E+02,2.59E+04,5.52E+04,7.04E+02,2.61E+04,5.54E+04,7.01E+02
4653,12.98048037,1.592401495,0.159484276,3.66779558,7.346441877,1.312019706,6.377979279,1.50E+07,1.67E+05,9.23E+04,9.00E+04,9.34E+04,1.28E+04,8.70E+04,4.39E+04,5.96E+04,9.78E+02,3.74E+04,5.96E+04,9.86E+02,4.32E+04,5.97E+04,9.58E+02
4654,9.60042986,1.47184332,0.203215637,4.413676948,9.386238162,1.138572812,8.142684937,9.66E+06,1.51E+05,5.66E+04,6.63E+04,7.39E+04,1.05E+04,6.30E+04,2.71E+04,5.82E+04,9.80E+02,2.78E+04,5.83E+04,9.81E+02,3.01E+04,5.84E+04,9.79E+02
4655,19.6976938,2.707812233,0.091702572,1.515446948,4.206482014,1.165966868,9.907390594,1.50E+07,2.29E+05,2.21E+05,1.24E+05,1.32E+05,1.78E+04,1.20E+05,4.14E+04,6.25E+04,9.20E+02,3.95E+04,6.10E+04,8.96E+02,4.08E+04,6.29E+04,9.56E+02
4656,4.711887184,0.836976635,-0.093469575,1.161921114,7.043361592,1.182162523,11.67209625,1.37E+06,9.01E+04,3.05E+04,3.55E+04,2.96E+04,3.87E+03,3.50E+04,1.85E+04,5.34E+04,4.49E+02,1.43E+04,5.33E+04,4.46E+02,1.45E+04,5.34E+04,4.53E+02
4657,10.75865696,1.648033871,0.109829512,2.133292838,7.75888296,1.194768786,13.43680191,1.38E+07,1.56E+05,6.53E+04,7.97E+04,8.89E+04,1.18E+04,7.67E+04,3.37E+04,5.99E+04,1.17E+03,3.15E+04,5.99E+04,1.17E+03,3.41E+04,6.00E+04,1.18E+03
4658,7.782361887,1.531523023,0.142736861,2.162474949,8.785877923,1.205685019,-14.69468784,5.90E+06,1.56E+05,5.59E+04,6.75E+04,7.19E+04,8.50E+03,6.65E+04,2.48E+04,5.58E+04,7.96E+02,2.41E+04,5.54E+04,7.88E+02,2.31E+04,5.57E+04,7.85E+02
4659,14.67562876,1.949627073,0.219566147,3.165251001,9.217230171,1.215743184,-12.92998123,1.50E+07,1.84E+05,1.21E+05,8.86E+04,1.05E+05,1.25E+04,8.57E+04,5.23E+04,6.13E+04,9.12E+02,5.04E+04,6.11E+04,9.12E+02,5.32E+04,6.13E+04,9.06E+02
4660,6.320056572,1.232993412,-0.136054037,2.668983137,10.67001329,1.225436687,-11.16527557,3.62E+06,1.46E+05,4.32E+04,4.56E+04,5.22E+04,5.42E+03,4.49E+04,2.44E+04,5.35E+04,6.05E+02,2.47E+04,5.40E+04,6.07E+02,2.47E+04,5.39E+04,6.05E+02
4661,12.49200234,2.161736279,0.090353266,3.705082745,11.21168911,1.235146761,-9.400569916,1.50E+07,2.24E+05,9.73E+04,1.11E+05,1.32E+05,1.53E+04,1.08E+05,4.80E+04,6.07E+04,1.10E+03,4.58E+04,6.17E+04,1.14E+03,4.33E+04,6.15E+04,1.09E+03
4662,9.229758045,1.248452207,0.105375215,0.97148869,7.966681029,1.245259404,-7.635864258,1.00E+07,1.23E+05,4.54E+04,5.71E+04,6.47E+04,7.35E+03,5.57E+04,2.73E+04,5.62E+04,1.01E+03,2.23E+04,5.64E+04,9.94E+02,2.21E+04,5.63E+04,1.00E+03
4663,18.16769761,2.393411106,0.194759203,2.506496818,9.99188858,1.256286383,-5.871156693,1.50E+07,2.10E+05,1.32E+05,1.13E+05,1.20E+05,1.56E+04,1.09E+05,6.19E+04,6.21E+04,8.82E+02,6.06E+04,6.28E+04,8.56E+02,6.06E+04,6.31E+04,8.43E+02
4664,5.54648821,1.23791,0.285731573,1.665695027,6.061246994,1.269111991,-4.106451035,2.28E+06,1.35E+05,4.65E+04,4.78E+04,5.35E+04,5.56E+03,4.71E+04,2.19E+04,5.49E+04,5.54E+02,2.18E+04,5.49E+04,5.56E+02,2.20E+04,5.50E+04,5.54E+02
4665,11.58923661,1.581515879,0.031186614,2.59005477,7.064751824,1.28582406,-2.341745377,1.48E+07,1.71E+05,7.67E+04,8.36E+04,9.16E+04,1.24E+04,8.07E+04,2.85E+04,5.84E+04,1.09E+03,2.84E+04,5.83E+04,1.09E+03,3.44E+04,5.84E+04,1.11E+03
4666,8.501887006,1.427274377,0.049220044,2.591157927,8.058455535,1.315609932,-0.577039719,8.44E+06,1.34E+05,4.64E+04,6.01E+04,6.51E+04,8.31E+03,5.85E+04,2.46E+04,5.52E+04,9.61E+02,2.56E+04,5.58E+04,9.73E+02,2.47E+04,5.56E+04,9.50E+02
4667,16.13109492,2.443767144,0.161668782,3.687908498,8.579202153,1.14170289,1.187665939,1.50E+07,2.11E+05,1.26E+05,1.18E+05,1.25E+05,1.57E+04,1.16E+05,5.82E+04,6.26E+04,8.96E+02,5.87E+04,6.25E+04,8.91E+02,5.64E+04,6.19E+04,8.66E+02
4668,7.059518757,1.166627582,0.17160895,3.284672785,9.984214745,1.167430401,2.952371597,4.48E+06,1.44E+05,4.37E+04,4.55E+04,4.64E+04,5.73E+03,4.47E+04,2.07E+04,5.53E+04,6.38E+02,1.99E+04,5.56E+04,6.23E+02,2.10E+04,5.55E+04,6.29E+02
4669,13.50131664,2.012831273,0.251413972,1.486236028,6.357465289,1.183223367,4.717077255,1.50E+07,1.98E+05,1.08E+05,9.92E+04,1.07E+05,1.42E+04,9.40E+04,5.46E+04,6.12E+04,1.02E+03,5.15E+04,6.16E+04,1.02E+03,5.17E+04,6.12E+04,1.00E+03
4670,9.977638169,2.00605743,0.019551522,1.780923195,8.119924449,1.195654511,6.481782913,1.26E+07,1.82E+05,8.41E+04,1.04E+05,1.12E+05,1.48E+04,1.01E+05,3.86E+04,5.97E+04,1.19E+03,4.02E+04,5.93E+04,1.18E+03,3.91E+04,5.94E+04,1.17E+03
4671,22.30192234,2.512594653,0.170557108,3.384107236,8.48817485,1.206481695,8.246488571,1.50E+07,2.07E+05,1.69E+05,1.24E+05,1.27E+05,1.65E+04,1.20E+05,4.53E+04,6.23E+04,9.14E+02,4.79E+04,6.22E+04,8.79E+02,4.96E+04,6.12E+04,8.74E+02
4672,4.138765124,0.881379915,0.080781877,1.883026128,10.73299267,1.216496587,10.01119423,8.06E+05,1.01E+05,2.68E+04,3.20E+04,3.04E+04,3.44E+03,3.13E+04,1.29E+04,5.38E+04,4.09E+02,1.29E+04,5.38E+04,4.13E+02,1.29E+04,5.40E+04,4.14E+02
4673,10.26585033,1.698958849,0.189519962,2.813780161,11.34903812,1.226178408,11.77589989,1.30E+07,1.56E+05,6.42E+04,8.35E+04,8.97E+04,1.13E+04,8.17E+04,3.64E+04,6.10E+04,1.11E+03,3.62E+04,6.07E+04,1.12E+03,3.60E+04,6.09E+04,1.13E+03
4674,7.331759556,1.093214569,0.347763141,2.879421284,13.64244369,1.235904932,13.54060745,5.16E+06,1.13E+05,4.70E+04,4.54E+04,4.42E+04,5.21E+03,4.45E+04,2.67E+04,5.68E+04,6.80E+02,2.78E+04,5.66E+04,6.84E+02,2.69E+04,5.67E+04,6.82E+02
4675,13.91795352,1.969620169,-0.00398409,4.013829868,7.796798759,1.246067047,-14.59088135,1.50E+07,2.07E+05,1.09E+05,9.64E+04,1.12E+05,1.39E+04,9.30E+04,4.19E+04,5.94E+04,9.98E+02,4.10E+04,5.98E+04,9.78E+02,4.27E+04,5.91E+04,9.84E+02
4676,5.841981472,1.30583257,-0.064909352,0.957050488,5.621462811,1.257193565,-12.82617569,3.10E+06,1.43E+05,3.86E+04,4.53E+04,4.98E+04,5.26E+03,4.45E+04,1.86E+04,5.37E+04,5.95E+02,1.79E+04,5.38E+04,5.88E+02,2.11E+04,5.37E+04,5.94E+02
4677,11.91780791,1.645604281,0.113105878,2.029096337,6.701032615,1.27021718,-11.06147003,1.49E+07,1.73E+05,8.76E+04,8.16E+04,9.82E+04,1.13E+04,7.90E+04,3.56E+04,5.97E+04,1.11E+03,3.73E+04,5.97E+04,1.11E+03,3.80E+04,5.94E+04,1.13E+03
